"__mclCluster","name","selected"
"1","MBP","false","MBP"
"16","PTK2B","false","PTK2B"
"1","NFE2L2","false","NFE2L2"
"15","CLDN3","false","CLDN3"
"1","ALK","false","ALK"
"14","TH","false","TH"
"11","COL2A1","false","COL2A1"
"9","PRDX4","false","PRDX4"
"1","GATA3","false","GATA3"
,"ANXA1","false","ANXA1"
"1","FOXP3","false","FOXP3"
"4","KLF4","false","KLF4"
"1","LIN28A","false","LIN28A"
"1","NOX1","false","NOX1"
"167","ADA","false","ADA"
"1","CD40","false","CD40"
"29","STAU1","false","STAU1"
"1","IFIT1","false","IFIT1"
"32","GRIN1","false","GRIN1"
"2","RBP4","false","RBP4"
"9","GCLM","false","GCLM"
"142","S100A8","false","S100A8"
"1","BNIP3","false","BNIP3"
"1","FASLG","false","FASLG"
"4","DLL1","false","DLL1"
"1","EGLN1","false","EGLN1"
"83","DCTN1","false","DCTN1"
"1","TLR9","false","TLR9"
"13","ATP2B2","false","ATP2B2"
"13","ATP2B4","false","ATP2B4"
"15","TJP1","false","TJP1"
"62","ERCC6","false","ERCC6"
"15","OCLN","false","OCLN"
"165","ANXA6","false","ANXA6"
"22","ATP7A","false","ATP7A"
"1","HMGB1","false","HMGB1"
"68","ATF4","false","ATF4"
"4","ARID2","false","ARID2"
"47","HOMER1","false","HOMER1"
"4","PTCH1","false","PTCH1"
"6","MT1E","false","MT1E"
"50","PSEN1","false","PSEN1"
"1","PMAIP1","false","PMAIP1"
"9","NQO1","false","NQO1"
"1","MET","false","MET"
"154","AQP1","false","AQP1"
"106","TMOD3","false","TMOD3"
"8","ITPR1","false","ITPR1"
"1","IL7R","false","IL7R"
"47","HOMER2","false","HOMER2"
"104","TUB","false","TUB"
"11","COL3A1","false","COL3A1"
"1","FADD","false","FADD"
"9","PRDX2","false","PRDX2"
"16","AXL","false","AXL"
"1","NOD2","false","NOD2"
"115","MAP1A","false","MAP1A"
"30","HSP90B1","false","HSP90B1"
"1","RAG1","false","RAG1"
"1","CFL2","false","CFL2"
"56","AQP3","false","AQP3"
"15","CLDN1","false","CLDN1"
"1","BAX","false","BAX"
"1","CCR2","false","CCR2"
"1","CCNB2","false","CCNB2"
"16","ITGB6","false","ITGB6"
"3","BMP6","false","BMP6"
"16","GJA1","false","GJA1"
"106","ANK3","false","ANK3"
"7","ATP6V1B2","false","ATP6V1B2"
"7","ATP6V1A","false","ATP6V1A"
"102","CALB1","false","CALB1"
,"RAB7A","false","RAB7A"
"44","THRA","false","THRA"
"104","TYRO3","false","TYRO3"
"1","HSPB1","false","HSPB1"
"1","CCR7","false","CCR7"
"4","SOX9","false","SOX9"
"147","BMP4","false","BMP4"
"1","EGR1","false","EGR1"
"1","LOX","false","LOX"
"65","SLC17A7","false","SLC17A7"
"14","SLC6A2","false","SLC6A2"
"84","CORO1A","false","CORO1A"
"2","CST4","false","CST4"
"1","RIPK3","false","RIPK3"
"9","TXN2","false","TXN2"
"1","NGFR","false","NGFR"
"1","TNFSF11","false","TNFSF11"
"1","CTSK","false","CTSK"
"51","ENPP3","false","ENPP3"
"7","ATP6V0D2","false","ATP6V0D2"
"1","CSF1","false","CSF1"
"1","TNFRSF11A","false","TNFRSF11A"
"101","CA2","false","CA2"
"2","CKB","false","CKB"
"7","TCIRG1","false","TCIRG1"
"1","SPI1","false","SPI1"
"58","PPP3CA","false","PPP3CA"
"20","PTH1R","false","PTH1R"
"4","LRP5","false","LRP5"
"1","ACP5","false","ACP5"
"17","BBS2","false","BBS2"
"1","NOS2","false","NOS2"
"168","MPV17","false","MPV17"
"25","UBB","false","UBB"
"1","LEPR","false","LEPR"
"9","TXNRD2","false","TXNRD2"
"1","ADIPOR1","false","ADIPOR1"
"107","FH","false","FH"
"3","FTMT","false","FTMT"
"3","CYBRD1","false","CYBRD1"
"3","HAMP","false","HAMP"
"3","TFR2","false","TFR2"
"3","HEPH","false","HEPH"
"3","SLC39A14","false","SLC39A14"
"9","GLRX2","false","GLRX2"
"3","HJV","false","HJV"
"9","TXN","false","TXN"
"44","BTBD9","false","BTBD9"
"168","TWNK","false","TWNK"
"29","RPS6","false","RPS6"
"29","RPS14","false","RPS14"
,"GOT1","false","GOT1"
"9","PRDX6","false","PRDX6"
"1","ANGPTL4","false","ANGPTL4"
"9","PRDX3","false","PRDX3"
,"SOD1","false","SOD1"
"3","CP","false","CP"
"1","EPAS1","false","EPAS1"
"124","PYGL","false","PYGL"
"169","SART3","false","SART3"
"120","TRA2B","false","TRA2B"
"169","ACIN1","false","ACIN1"
"34","UGCG","false","UGCG"
"34","ENPP7","false","ENPP7"
"34","TLCD3B","false","TLCD3B"
"34","CERT1","false","CERT1"
"27","TMEM79","false","TMEM79"
"34","ACER1","false","ACER1"
"10","AGT","false","AGT"
"105","CYP11B2","false","CYP11B2"
"1","CLTRN","false","CLTRN"
"10","EDN1","false","EDN1"
"7","ATP6AP2","false","ATP6AP2"
"20","PTH","false","PTH"
"49","TNNI3","false","TNNI3"
"1","IL17A","false","IL17A"
"2","PLG","false","PLG"
"14","ADRB1","false","ADRB1"
"10","AVP","false","AVP"
"1","PTGS2","false","PTGS2"
"14","POMC","false","POMC"
"10","ADRB2","false","ADRB2"
"10","PRCP","false","PRCP"
"1","CCN2","false","CCN2"
"31","CYP4A11","false","CYP4A11"
"10","EDNRA","false","EDNRA"
"3","HFE","false","HFE"
"2","LCN2","false","LCN2"
"1","ADM","false","ADM"
"3","MB","false","MB"
"18","WNK1","false","WNK1"
"20","KL","false","KL"
"95","BSG","false","BSG"
"4","GDF2","false","GDF2"
"1","PECAM1","false","PECAM1"
"18","SLC12A3","false","SLC12A3"
"10","EDNRB","false","EDNRB"
"1","NOS1","false","NOS1"
"1","B2M","false","B2M"
"1","AGER","false","AGER"
"1","HK1","false","HK1"
"16","ITGB1","false","ITGB1"
"28","TPP1","false","TPP1"
"125","UMOD","false","UMOD"
"1","AKR1B1","false","AKR1B1"
"1","IL18","false","IL18"
"14","ADRA2A","false","ADRA2A"
"1","SRF","false","SRF"
"5","SLC9A3","false","SLC9A3"
"1","KDR","false","KDR"
"1","IL1A","false","IL1A"
"1","NOX4","false","NOX4"
"1","MAPK3","false","MAPK3"
"170","ATP4A","false","ATP4A"
"1","CYBA","false","CYBA"
"1","MSTN","false","MSTN"
"1","CMA1","false","CMA1"
"20","FGF23","false","FGF23"
,"GNB3","false","GNB3"
"1","HMOX1","false","HMOX1"
"56","AQP2","false","AQP2"
"10","ACE","false","ACE"
"1","ALDOA","false","ALDOA"
"1","POTEF","false","POTEF"
"45","CAPN3","false","CAPN3"
"68","XBP1","false","XBP1"
"1","ACSM3","false","ACSM3"
"1","ACSM2A","false","ACSM2A"
"1","ACSM1","false","ACSM1"
"9","GSR","false","GSR"
"93","DLD","false","DLD"
"97","OTC","false","OTC"
,"MTHFD1","false","MTHFD1"
"1","PFKM","false","PFKM"
"1","FGF21","false","FGF21"
"1","ACOXL","false","ACOXL"
"107","GPI","false","GPI"
"97","CPS1","false","CPS1"
"1","GCGR","false","GCGR"
"107","G6PD","false","G6PD"
"1","FABP3","false","FABP3"
"103","PRKAA2","false","PRKAA2"
"164","ADIPOR2","false","ADIPOR2"
"103","PRKAA1","false","PRKAA1"
"1","STK11","false","STK11"
"1","FABP5","false","FABP5"
"1","CARTPT","false","CARTPT"
"1","BDH2","false","BDH2"
"1","HK2","false","HK2"
"31","ALOX12","false","ALOX12"
"1","PCK2","false","PCK2"
"4","CTNNB1","false","CTNNB1"
"4","YAP1","false","YAP1"
"1","PIK3R1","false","PIK3R1"
"4","WWTR1","false","WWTR1"
"1","MYC","false","MYC"
"153","LRRK1","false","LRRK1"
"1","SOS1","false","SOS1"
"4","FBXW7","false","FBXW7"
"1","KITLG","false","KITLG"
"90","KMT2A","false","KMT2A"
"16","SRC","false","SRC"
"48","ASXL1","false","ASXL1"
"1","BCL2","false","BCL2"
"4","NOTCH1","false","NOTCH1"
"31","ALOX5","false","ALOX5"
"1","PTPN11","false","PTPN11"
"2","SLC22A17","false","SLC22A17"
"1","CEBPA","false","CEBPA"
"1","SLC2A1","false","SLC2A1"
"1","TNFSF13B","false","TNFSF13B"
"1","BCL2L11","false","BCL2L11"
"1","RAF1","false","RAF1"
"1","IGF1R","false","IGF1R"
"1","MPL","false","MPL"
"1","HIF1A","false","HIF1A"
"1","SQSTM1","false","SQSTM1"
"1","IRS2","false","IRS2"
"12","GATA1","false","GATA1"
"16","LYN","false","LYN"
"1","BCL6","false","BCL6"
"1","CXCL12","false","CXCL12"
"1","RAG2","false","RAG2"
"119","IMMT","false","IMMT"
"6","SLC39A10","false","SLC39A10"
,"PRKCB","false","PRKCB"
"126","XIAP","false","XIAP"
"1","MCL1","false","MCL1"
,"PRKN","false","PRKN"
"1","STAT1","false","STAT1"
"1","NF1","false","NF1"
"12","GATA2","false","GATA2"
"4","SMAD4","false","SMAD4"
"117","SFN","false","SFN"
"4","MEF2C","false","MEF2C"
"152","KAT5","false","KAT5"
"160","PARK7","false","PARK7"
"12","MYB","false","MYB"
"1","FOXO3","false","FOXO3"
"1","IKZF1","false","IKZF1"
"1","SIVA1","false","SIVA1"
"1","HCLS1","false","HCLS1"
"1","EZH2","false","EZH2"
,"PTPN2","false","PTPN2"
"1","CASP3","false","CASP3"
"1","CD34","false","CD34"
"134","RAC3","false","RAC3"
"1","BCR","false","BCR"
"25","DDB1","false","DDB1"
"39","LRRK2","false","LRRK2"
"1","NPM1","false","NPM1"
"12","TAL1","false","TAL1"
"16","NCKAP1L","false","NCKAP1L"
"1","STAT5B","false","STAT5B"
"1","KIT","false","KIT"
"4","CDH2","false","CDH2"
"1","PML","false","PML"
,"RB1","false","RB1"
,"YWHAE","false","YWHAE"
"1","PIK3CA","false","PIK3CA"
"1","IL7","false","IL7"
"9","PRDX1","false","PRDX1"
"25","BARD1","false","BARD1"
"166","HTR2B","false","HTR2B"
"1","KRAS","false","KRAS"
"1","EPO","false","EPO"
,"SMO","false","SMO"
"1","FLT3","false","FLT3"
"1","TGFB1","false","TGFB1"
"157","APEX1","false","APEX1"
"1","SOS2","false","SOS2"
"1","MAPK1","false","MAPK1"
"16","VCL","false","VCL"
,"DHPS","false","DHPS"
"1","ABL1","false","ABL1"
,"BAG3","false","BAG3"
"100","CYP26B1","false","CYP26B1"
"1","ACADVL","false","ACADVL"
"1","CES1","false","CES1"
"1","ADRB3","false","ADRB3"
"1","CIDEA","false","CIDEA"
"1","GPAM","false","GPAM"
"52","PNPLA8","false","PNPLA8"
"1","ACADL","false","ACADL"
"41","GPR55","false","GPR55"
"66","TRPV1","false","TRPV1"
"41","NAPEPLD","false","NAPEPLD"
"52","PNPLA4","false","PNPLA4"
"41","CNR1","false","CNR1"
"1","PNPLA2","false","PNPLA2"
"108","SIDT2","false","SIDT2"
"108","ABHD8","false","ABHD8"
"1","PNPLA3","false","PNPLA3"
"52","PNPLA5","false","PNPLA5"
"108","ABHD4","false","ABHD4"
"26","CNNM2","false","CNNM2"
"1","CALR","false","CALR"
"8","TTC39B","false","TTC39B"
"136","EPHX2","false","EPHX2"
"1","LCK","false","LCK"
"15","JAM2","false","JAM2"
"1","PCK1","false","PCK1"
"156","PKNOX1","false","PKNOX1"
"150","ATP5F1B","false","ATP5F1B"
"132","ELOVL1","false","ELOVL1"
"30","FIS1","false","FIS1"
"1","ABCD1","false","ABCD1"
,"KCNJ10","false","KCNJ10"
"1","UCP2","false","UCP2"
"81","PAX6","false","PAX6"
"4","TCF7L2","false","TCF7L2"
"2","ABCG4","false","ABCG4"
"1","SLC16A1","false","SLC16A1"
"22","ATP13A3","false","ATP13A3"
"110","SLC30A8","false","SLC30A8"
"1","GCG","false","GCG"
"13","SLC8A1","false","SLC8A1"
"1","PDX1","false","PDX1"
"8","TRPC3","false","TRPC3"
"1","FOXO1","false","FOXO1"
"33","KCNB1","false","KCNB1"
"6","SLC30A10","false","SLC30A10"
"106","ANK2","false","ANK2"
"1","RFX6","false","RFX6"
"1","IRS1","false","IRS1"
"1","INSR","false","INSR"
"1","PTPRN","false","PTPRN"
"1","NEUROD1","false","NEUROD1"
"40","KCNMA1","false","KCNMA1"
"50","IDE","false","IDE"
"65","SLC1A3","false","SLC1A3"
"40","SLC12A2","false","SLC12A2"
"46","KCNH2","false","KCNH2"
"46","KCNA5","false","KCNA5"
"1","FFAR1","false","FFAR1"
"46","KCNJ2","false","KCNJ2"
"1","IAPP","false","IAPP"
,"WFS1","false","WFS1"
"1","GCK","false","GCK"
"46","KCNQ1","false","KCNQ1"
"51","ENPP1","false","ENPP1"
"51","ANKH","false","ANKH"
,"ALPL","false","ALPL"
"2","F2","false","F2"
"37","TRAF6","false","TRAF6"
"167","NT5E","false","NT5E"
"100","ALDH1A1","false","ALDH1A1"
"34","GBA","false","GBA"
"171","CCDC51","false","CCDC51"
"24","MCU","false","MCU"
"21","NUBP1","false","NUBP1"
"3","ACO1","false","ACO1"
"21","GLRX5","false","GLRX5"
"21","GLRX3","false","GLRX3"
"30","HSPA9","false","HSPA9"
"3","IREB2","false","IREB2"
"21","BOLA3","false","BOLA3"
"21","BOLA1","false","BOLA1"
"30","AFG3L2","false","AFG3L2"
"21","CIAO3","false","CIAO3"
"21","HSCB","false","HSCB"
"21","ISCU","false","ISCU"
"3","SLC46A1","false","SLC46A1"
"3","SLC11A2","false","SLC11A2"
"3","FTH1","false","FTH1"
"3","SLC7A11","false","SLC7A11"
"3","SLC11A1","false","SLC11A1"
"49","SRI","false","SRI"
"33","RACK1","false","RACK1"
"64","SLC4A2","false","SLC4A2"
,"SLC9A3R1","false","SLC9A3R1"
"2","ABCB4","false","ABCB4"
"1","HNF1A","false","HNF1A"
"15","TJP2","false","TJP2"
"8","BCAP31","false","BCAP31"
"9","GSTP1","false","GSTP1"
"1","G6PC2","false","G6PC2"
"1","NR5A2","false","NR5A2"
"1","ACACB","false","ACACB"
"4","HNF4A","false","HNF4A"
"1","ACOX2","false","ACOX2"
"1","FGFR4","false","FGFR4"
"38","MYO5B","false","MYO5B"
"1","CYP39A1","false","CYP39A1"
"1","MTNR1B","false","MTNR1B"
"1","G6PC","false","G6PC"
"22","ATP7B","false","ATP7B"
"64","CFTR","false","CFTR"
"1","ABCB11","false","ABCB11"
"3","SLC25A37","false","SLC25A37"
"3","SLC25A28","false","SLC25A28"
"3","TMEM14C","false","TMEM14C"
"12","ALAS2","false","ALAS2"
"3","FLVCR1","false","FLVCR1"
"3","STEAP3","false","STEAP3"
"3","SLC25A38","false","SLC25A38"
"21","FXN","false","FXN"
"3","FTL","false","FTL"
"3","NCOA4","false","NCOA4"
"3","ALAS1","false","ALAS1"
"3","FBXL5","false","FBXL5"
"2","HPX","false","HPX"
"3","SLC40A1","false","SLC40A1"
"21","ABCB7","false","ABCB7"
"3","ABCB10","false","ABCB10"
"19","RDH12","false","RDH12"
"4","PROM1","false","PROM1"
"19","CDHR1","false","CDHR1"
"19","AIPL1","false","AIPL1"
"19","RP1L1","false","RP1L1"
"19","SPATA7","false","SPATA7"
"53","UNC13B","false","UNC13B"
"26","CNNM4","false","CNNM4"
"1","LAMP2","false","LAMP2"
"1","CX3CR1","false","CX3CR1"
"11","CLRN1","false","CLRN1"
"133","POC1B","false","POC1B"
"17","BBS1","false","BBS1"
"17","IQCB1","false","IQCB1"
"11","USH2A","false","USH2A"
"161","NXNL1","false","NXNL1"
"94","RHO","false","RHO"
"4","WNT5A","false","WNT5A"
"19","RPE65","false","RPE65"
"94","SLC24A1","false","SLC24A1"
"19","CNGB1","false","CNGB1"
"19","TULP1","false","TULP1"
"11","CDH23","false","CDH23"
"11","USH1C","false","USH1C"
,"SFTPD","false","SFTPD"
"19","ABCA4","false","ABCA4"
"172","LPCAT1","false","LPCAT1"
"67","CRY1","false","CRY1"
"172","ABCA3","false","ABCA3"
"5","ATP1A3","false","ATP1A3"
"5","ATP1A1","false","ATP1A1"
"36","ATP2A2","false","ATP2A2"
"5","ATP1A2","false","ATP1A2"
"36","ATP1B1","false","ATP1B1"
"36","PLN","false","PLN"
"5","ATP1A4","false","ATP1A4"
"50","APBB2","false","APBB2"
"5","ATP4B","false","ATP4B"
"171","ABCB8","false","ABCB8"
"5","ATP1B3","false","ATP1B3"
"5","ABCB6","false","ABCB6"
"5","SLC9A1","false","SLC9A1"
"5","ATP1B2","false","ATP1B2"
"170","ATP12A","false","ATP12A"
"5","ABCA2","false","ABCA2"
"52","ALOXE3","false","ALOXE3"
"31","ALOX12B","false","ALOX12B"
"52","PNPLA1","false","PNPLA1"
"27","FLG","false","FLG"
"27","FLG2","false","FLG2"
"24","MAIP1","false","MAIP1"
"52","ABHD5","false","ABHD5"
"173","ABCA5","false","ABCA5"
"27","KRT1","false","KRT1"
"51","ABCC6","false","ABCC6"
"2","NR1H2","false","NR1H2"
"2","NR1H3","false","NR1H3"
"1","CD36","false","CD36"
"1","NR1H4","false","NR1H4"
"1","INS","false","INS"
"1","LPL","false","LPL"
"1","JAK2","false","JAK2"
"1","IL6","false","IL6"
"2","APOA5","false","APOA5"
"122","NPC2","false","NPC2"
"2","APOC2","false","APOC2"
"13","PRKACG","false","PRKACG"
"2","MTTP","false","MTTP"
"1","ACTB","false","ACTB"
"9","SOD2","false","SOD2"
"2","APOM","false","APOM"
"3","TFRC","false","TFRC"
"1","AKT1","false","AKT1"
"1","ADIPOQ","false","ADIPOQ"
"1","ACACA","false","ACACA"
"2","ARMS2","false","ARMS2"
"2","ABCG5","false","ABCG5"
"2","APOC4","false","APOC4"
"1","DGAT1","false","DGAT1"
"149","TMCO1","false","TMCO1"
"1","ABCC8","false","ABCC8"
"2","LDLRAP1","false","LDLRAP1"
"1","TLR4","false","TLR4"
"1","TREM2","false","TREM2"
"2","ANGPTL3","false","ANGPTL3"
"13","PRKACB","false","PRKACB"
"2","APOA2","false","APOA2"
"2","SOAT1","false","SOAT1"
"2","XPR1","false","XPR1"
"2","ABCG1","false","ABCG1"
"45","DMD","false","DMD"
"1","SREBF2","false","SREBF2"
"2","APOA4","false","APOA4"
"2","MYLIP","false","MYLIP"
"1","ACOX3","false","ACOX3"
"1","INSIG1","false","INSIG1"
"89","CAV1","false","CAV1"
"2","LIPA","false","LIPA"
"2","SPNS2","false","SPNS2"
"1","SLC2A4","false","SLC2A4"
"1","MLXIPL","false","MLXIPL"
"1","LEP","false","LEP"
"1","CYP7B1","false","CYP7B1"
"13","PRKACA","false","PRKACA"
"2","PCSK9","false","PCSK9"
"2","CYP7A1","false","CYP7A1"
"2","SOAT2","false","SOAT2"
"44","MED1","false","MED1"
"2","LIPC","false","LIPC"
"1","NOS3","false","NOS3"
"2","ALB","false","ALB"
"19","MERTK","false","MERTK"
"1","ACOX1","false","ACOX1"
"1","STC1","false","STC1"
"2","NPC1L1","false","NPC1L1"
"1","PPARG","false","PPARG"
"50","APP","false","APP"
"173","ABCA12","false","ABCA12"
"2","ABCG8","false","ABCG8"
"79","NPC1","false","NPC1"
"1","PPARGC1A","false","PPARGC1A"
"1","ICAM1","false","ICAM1"
"1","STAT3","false","STAT3"
"2","LCAT","false","LCAT"
"1","IL1B","false","IL1B"
"1","CREBBP","false","CREBBP"
"1","SCARB1","false","SCARB1"
"2","LIPG","false","LIPG"
"1","FABP4","false","FABP4"
"2","APOE","false","APOE"
"2","APOA1","false","APOA1"
"2","APOB","false","APOB"
"1","DGAT2","false","DGAT2"
"2","APOC3","false","APOC3"
"1","CCL2","false","CCL2"
"1","SIRT1","false","SIRT1"
"2","CETP","false","CETP"
"1","PDK4","false","PDK4"
"2","ABCA1","false","ABCA1"
